,VendorNumber,VendorName,Brand,Description,ActualPrice,PurchasePrice,SalesPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollar,TotalExciseTax,GrossProfit,ProfitMargin,StockTurnover,SalesPurchaseRatio,UnitPurchasePrice,OrderSize,UnsoldInventoryValue
6452,653,STATE WINE & SPIRITS,20491,Wild Oats Chard Cntrl Ranges,10.99,7.28,11.99,750,72,524.16,44.0,527.56,4.92,3.3999999999999773,0.6444764576541014,0.6111111111111112,1.006486568986569,7.279999999999999,Small,203.84
6453,90024,VINILANDIA USA,18611,Stonehaven Svgn Bl,13.99,9.03,13.99,750,58,523.74,72.0,1007.28,8.06,483.53999999999996,48.00452704312604,1.2413793103448276,1.9232443578875014,9.03,Small,-126.41999999999999
6454,6785,PALM BAY INTERNATIONAL INC,10057,Rocca delle Macie Sasyr Tscn,12.99,8.44,12.99,750,62,523.28,81.0,1052.19,9.06,528.9100000000001,50.26753723186877,1.3064516129032258,2.0107590582479746,8.44,Small,-160.35999999999999
6455,90024,VINILANDIA USA,17026,Pares Balta Brut Cava Pendes,16.99,10.06,16.99,750,52,523.12,163.0,2737.37,18.12,2214.25,80.88968608554927,3.1346153846153846,5.232776418412601,10.06,Small,-1116.66
6456,3960,DIAGEO NORTH AMERICA INC,918,Smirnoff Cherry Vodka,14.49,10.89,14.49,1000,48,522.72,43.0,623.07,45.15,100.35000000000002,16.105734508161206,0.8958333333333334,1.1919765840220387,10.89,Small,54.45
6457,9165,ULTRA BEVERAGE COMPANY LLP,20955,Pacific Rim Dry Rsl,4.99,3.37,4.99,750,155,522.3499999999999,155.0,773.45,17.36,251.10000000000014,32.464929859719454,1.0,1.4807121661721072,3.369999999999999,Medium,0.0
6458,8320,SHAW ROSS INT L IMP LTD,2833,Old Smuggler,9.99,7.24,9.99,1000,72,521.28,58.0,579.42,60.9,58.139999999999986,10.03417210313762,0.8055555555555556,1.1115331491712708,7.239999999999999,Small,101.36
6459,2000,SOUTHERN WINE & SPIRITS NE,45710,Ferrari-Carano Terre Chard,35.99,24.82,35.99,750,21,521.2199999999999,21.0,638.79,2.3600000000000003,117.57000000000005,18.405109660451803,1.0,1.225566939104409,24.819999999999997,Small,0.0
6460,7153,PINE STATE TRADING CO,8914,Egri Bikaver Bulls Blood Eg,10.49,7.55,10.49,750,69,520.9499999999999,69.0,723.81,54.36,202.86,28.026692087702575,1.0,1.389403973509934,7.549999999999999,Small,0.0
6461,3960,DIAGEO NORTH AMERICA INC,911,Yukon Jack,20.99,15.32,20.99,1000,34,520.88,51.0,1070.49,53.550000000000004,549.61,51.341908845481974,1.5,2.0551566579634466,15.32,Small,-260.44
6462,653,STATE WINE & SPIRITS,19657,Manifesto! Cab Svgn,10.99,7.23,12.99,750,72,520.5600000000001,52.0,675.48,5.82,154.91999999999996,22.934801918635632,0.7222222222222222,1.2976025818349468,7.23,Small,144.60000000000002
6463,3924,HEAVEN HILL DISTILLERIES,8456,Harwood Canadian,13.49,9.64,13.49,1750,54,520.5600000000001,54.0,728.46,99.2,207.89999999999998,28.539659006671602,1.0,1.3993775933609958,9.64,Small,0.0
6464,4692,KOBRAND CORPORATION,25070,Jadot Savigny les Beaune 13,34.99,23.64,34.99,750,22,520.08,62.0,2169.38,6.92,1649.3000000000002,76.02633010353189,2.8181818181818183,4.171242885709891,23.64,Small,-945.6
6465,480,BACARDI USA INC,3461,Corzo Silver Tequila,49.99,39.99,49.99,750,13,519.87,14.0,699.86,11.04,179.99,25.718000743005742,1.0769230769230769,1.3462211706772846,39.99,Small,-39.99
6466,516,BANFI PRODUCTS CORP,22841,Banfi Poggio Alle Mura Rsva,99.99,64.93,99.99,750,8,519.44,18.0,1876.82,2.0,1357.3799999999999,72.32339808825566,2.25,3.613160326505467,64.93,Small,-649.3000000000001
6467,1392,CONSTELLATION BRANDS INC,4361,Casa Noble Repsdo La Carreta,57.99,43.28,57.99,750,12,519.36,12.0,695.88,9.44,176.51999999999998,25.366442490084495,1.0,1.3398798521256932,43.28,Small,0.0
6468,7239,REMY COINTREAU USA INC,4698,Metaxa 5 Star,21.99,10.38,15.99,750,50,519.0,111.0,1868.89,12.360000000000001,1349.89,72.22950521432509,2.22,3.6009441233140658,10.38,Small,-633.1800000000001
6469,1590,DIAGEO CHATEAU ESTATE WINES,20891,Legend of the Vine Cab Svgn,2.99,1.98,2.99,750,262,518.76,262.0,783.38,29.46,264.62,33.77926421404682,1.0,1.5101010101010102,1.98,Medium,0.0
6470,10754,PERFECTA WINES,23964,La Font de Notre Dame Rastea,22.99,13.99,22.99,750,37,517.63,44.0,1011.56,4.84,493.92999999999995,48.828542053857404,1.1891891891891893,1.9542144002472808,13.99,Small,-97.93
6471,3960,DIAGEO NORTH AMERICA INC,207,Smirnoff Pomegrante,14.49,11.5,14.49,1000,45,517.5,54.0,782.46,56.699999999999996,264.96000000000004,33.86243386243387,1.2,1.512,11.5,Small,-103.5
6472,3924,HEAVEN HILL DISTILLERIES,190,Christian Bros Ruby Port,4.29,3.06,4.29,750,169,517.14,168.0,720.72,132.31,203.58000000000004,28.246753246753254,0.9940828402366864,1.3936651583710409,3.06,Medium,3.06
6473,4692,KOBRAND CORPORATION,22827,Taittinger La Francaise,84.99,57.43,84.99,1500,9,516.87,8.0,679.92,1.79,163.04999999999995,23.980762442640305,0.8888888888888888,1.3154564977653955,57.43,Small,57.43
6474,4425,MARTIGNETTI COMPANIES,13941,Dom du Grand Tinel Ch d Pape,44.99,30.4,44.99,750,17,516.8,72.0,3239.28,7.98,2722.4800000000005,84.04583734657085,4.235294117647059,6.26795665634675,30.4,Small,-1672.0
6475,9552,M S WALKER INC,24124,Tarima 14 Blanco Alicante,8.99,6.07,8.99,750,85,515.95,214.0,2127.86,23.78,1611.91,75.7526341018676,2.5176470588235293,4.124159317763349,6.07,Small,-783.0300000000001
6476,6213,MHW LTD,842,Bols Apricot Flavored Brand,10.99,8.45,10.99,1000,61,515.45,61.0,670.39,64.05,154.93999999999994,23.111919927206543,1.0,1.3005917159763312,8.450000000000001,Small,0.0
6477,12546,JIM BEAM BRANDS COMPANY,4460,Cruzan Strawberry Rum,10.99,8.45,10.99,750,61,515.45,54.0,593.46,42.55,78.00999999999999,13.144946584437028,0.8852459016393442,1.1513434862741294,8.450000000000001,Small,59.14999999999999
6478,4425,MARTIGNETTI COMPANIES,18753,Yellow Tail Sweet White Roo,4.99,3.3,4.99,1500,156,514.8,156.0,778.44,35.06,263.6400000000001,33.867735470941895,1.0,1.5121212121212124,3.3,Medium,0.0
6479,1587,VINEYARD BRANDS INC,26756,A Innocenti Nonni Cab Svgn,12.99,8.55,12.99,750,60,513.0,48.0,623.52,5.37,110.51999999999998,17.72517321016166,0.8,1.215438596491228,8.55,Small,102.60000000000001
6480,9552,M S WALKER INC,17138,Steele Red Hills Cab Svgn,12.49,8.55,12.49,750,60,513.0,67.0,1249.33,7.44,736.3299999999999,58.93799076304899,1.1166666666666667,2.4353411306042885,8.55,Small,-59.85000000000001
6481,9552,M S WALKER INC,23394,Couleurs Du Sud Viognier,9.99,6.75,9.99,750,76,513.0,255.0,2547.45,28.41,2034.4499999999998,79.86221515633281,3.3552631578947367,4.96578947368421,6.75,Small,-1208.25
6482,10000,MAJESTIC FINE WINES,13446,La Crema Pnt Nr Sonoma Coast,12.99,8.55,12.99,375,60,513.0,54.0,701.46,3.05,188.46000000000004,26.866820631254818,0.9,1.3673684210526316,8.55,Small,51.300000000000004
6483,4425,MARTIGNETTI COMPANIES,34525,Neyers Merlot Napa,31.99,16.54,25.99,750,31,512.74,316.0,8210.84,35.06,7698.1,93.75532832207179,10.193548387096774,16.013652143386512,16.54,Small,-4713.9
6484,10754,PERFECTA WINES,24001,Lee Family Farm Rio Tinto S,16.99,11.64,16.99,750,44,512.1600000000001,43.0,730.5699999999999,4.8,218.40999999999985,29.89583475916064,0.9772727272727273,1.4264487660106213,11.640000000000002,Small,11.64
6485,2555,DISARONNO INTERNATIONAL LLC,1066,DiSaronno Cavalli Glass Pack,21.99,15.99,19.99,750,32,511.68,63.0,1369.37,49.64,857.6899999999998,62.63391194490896,1.96875,2.676223420888055,15.99,Small,-495.69
6486,8004,SAZERAC CO INC,2962,Mount Royal Light Canadian W,10.99,8.52,10.99,1750,60,511.2,60.0,659.4,110.25,148.2,22.474977252047314,1.0,1.289906103286385,8.52,Small,0.0
6487,90017,THE IMPORTED GRAPE LLC,42797,Ricardo Santos Malbec Mendza,18.49,10.64,18.49,750,48,510.72,70.0,1218.3,7.83,707.5799999999999,58.07929081507017,1.4583333333333333,2.385455827067669,10.64,Small,-234.08
6488,9622,WEIN BAUER INC,25431,Schlink Haus Kabinett,10.99,7.09,10.99,750,72,510.48,60.0,659.4,6.74,148.91999999999996,22.58416742493175,0.8333333333333334,1.2917254348848142,7.09,Small,85.08
6489,90011,FORTUNE WINE BROKERS LLC,16955,Mapuche Svgn Blanc,11.99,7.09,11.99,750,72,510.48,72.0,833.28,8.09,322.79999999999995,38.73847926267281,1.0,1.6323460272684531,7.09,Small,0.0
6490,9552,M S WALKER INC,4902,Ron Virgin Bold Coconut Rum,10.99,8.65,10.99,750,59,510.34999999999997,178.0,1956.22,140.36,1445.8700000000001,73.91142100581735,3.016949152542373,3.8330949348486336,8.649999999999999,Small,-1029.3500000000001
6491,9165,ULTRA BEVERAGE COMPANY LLP,21975,Trim Cabernet Sauvignon,12.99,8.49,12.99,750,60,509.4,56.0,727.4399999999999,6.260000000000001,218.03999999999996,29.973606070603758,0.9333333333333333,1.4280329799764429,8.49,Small,33.96
6492,7245,PROXIMO SPIRITS INC.,276,Bushmills Black Bush,36.99,26.8,36.99,1000,19,509.20000000000005,14.0,517.86,14.700000000000001,8.659999999999968,1.6722666357702791,0.7368421052631579,1.0170070699135898,26.8,Small,134.0
6493,9552,M S WALKER INC,22475,MSH Cellars Svgn Bl Napa Vly,11.99,8.21,11.99,750,62,509.02,160.0,1918.4,17.88,1409.38,73.4664303586322,2.5806451612903225,3.768810655769911,8.209999999999999,Small,-804.58
6494,4425,MARTIGNETTI COMPANIES,36088,Dom Poujol Rose Coteaux du,16.99,11.56,18.99,750,44,508.64,85.0,1614.1499999999999,9.48,1105.5099999999998,68.48867825171142,1.9318181818181819,3.1734625668449197,11.56,Small,-473.96000000000004
6495,9552,M S WALKER INC,16774,Hartford Court Chard RRV,24.99,16.89,26.99,750,30,506.7,39.0,998.61,4.37,491.91,49.25947066422327,1.3,1.970811130846655,16.89,Small,-152.01
6496,9165,ULTRA BEVERAGE COMPANY LLP,13980,Dom de Victoires Quincy Whte,7.99,5.22,7.99,750,97,506.34000000000003,97.0,775.03,10.860000000000001,268.68999999999994,34.66833541927409,1.0,1.5306513409961684,5.220000000000001,Medium,0.0
6497,4692,KOBRAND CORPORATION,17142,Caposaldo Sweet Moscato,14.99,7.89,14.99,750,64,504.96000000000004,38.0,569.62,4.21,64.65999999999997,11.351427267301002,0.59375,1.1280497465145753,7.890000000000001,Small,205.14
6498,7153,PINE STATE TRADING CO,22173,Lucienne Doctor's Vyd Pnt Nr,42.99,29.65,47.99,750,17,504.05,16.0,767.84,1.78,263.79,34.35481350281309,0.9411764705882353,1.5233409383989684,29.650000000000002,Small,29.65
6499,9165,ULTRA BEVERAGE COMPANY LLP,2369,Amrut Fusion Single Malt,64.99,50.38,69.99,750,10,503.79999999999995,81.0,5384.19,63.86,4880.389999999999,90.64297508074566,8.1,10.687157602223104,50.379999999999995,Small,-3576.98
6500,3960,DIAGEO NORTH AMERICA INC,4763,Ron Zacapa XO Rum,109.99,83.96,109.99,750,6,503.76,6.0,659.94,4.72,156.18000000000006,23.66578779889082,1.0,1.3100285850404956,83.96,Small,0.0
6501,4425,MARTIGNETTI COMPANIES,21284,Elk Cove Pinot Bl,17.99,11.99,17.99,750,42,503.58,131.0,2356.69,14.51,1853.1100000000001,78.63189473371551,3.119047619047619,4.679872115651932,11.99,Small,-1067.1100000000001
6502,4950,LATITUDE BEVERAGE COMPANY,18928,Ninety+Cellars Lot 83 Pnt Nr,12.99,8.38,12.99,750,60,502.8,43.0,558.57,4.79,55.77000000000004,9.984424512594666,0.7166666666666667,1.1109188544152746,8.38,Small,142.46
6503,6359,OLE SMOKY DISTILLERY LLC,1328,Ole Smoky Peach Moonshine,19.99,12.49,15.99,750,40,499.59999999999997,152.0,2430.48,119.79,1930.88,79.44438958559627,3.8,4.864851881505205,12.489999999999998,Small,-1398.88
6504,12546,JIM BEAM BRANDS COMPANY,3125,Pinnacle Strawbery Shortcake,9.99,7.03,9.49,750,71,499.13,346.0,3289.04,272.83,2789.91,84.82444725512612,4.873239436619718,6.589545809708893,7.03,Small,-1933.25
6505,9552,M S WALKER INC,23397,Secoli 13 Prosecco Valdobbia,11.99,8.05,11.99,750,62,499.1,288.0,3453.12,32.22,2954.02,85.54640441108332,4.645161290322581,6.91869364856742,8.05,Small,-1819.3000000000002
6506,10754,PERFECTA WINES,10766,Moillard Ch d'Eau VDP Rose,15.99,9.58,15.99,750,52,498.15999999999997,140.0,2230.6,15.59,1732.44,77.66699542723931,2.6923076923076925,4.477677854504577,9.58,Small,-843.04
6507,90047,CRUSH WINES,23793,Les Embruns Rose,12.99,8.16,12.99,750,61,497.76,85.0,1104.15,9.48,606.3900000000001,54.91916859122402,1.3934426229508197,2.218237704918033,8.16,Small,-195.84
6508,9165,ULTRA BEVERAGE COMPANY LLP,19834,Sauska Tokaji Aszu,72.99,49.65,72.99,500,10,496.5,25.0,1824.75,1.94,1328.25,72.7907932593506,2.5,3.675226586102719,49.65,Small,-744.75
6509,9552,M S WALKER INC,18199,Valandraud 09 St Emilion Cru,64.99,41.37,59.99,750,12,496.44,41.0,2459.59,4.54,1963.15,79.81614821982525,3.4166666666666665,4.954455724760294,41.37,Small,-1199.73
6510,9552,M S WALKER INC,26050,Henry Fessy Bjls Vlgs Crus d,8.99,5.91,8.99,750,84,496.44,61.0,548.39,6.72,51.94999999999999,9.473185141961011,0.7261904761904762,1.1046450729191846,5.91,Small,135.93
6511,3252,E & J GALLO WINERY,37878,Allegrini La Grola Veronese,29.99,20.68,29.99,750,24,496.32,21.0,629.79,2.3400000000000003,133.46999999999997,21.19277854522936,0.875,1.268919245647969,20.68,Small,62.04
6512,4425,MARTIGNETTI COMPANIES,16690,Fayolle Fils et Fille Hermit,69.99,41.33,61.99,750,12,495.96,28.0,1735.72,3.12,1239.76,71.42626690940935,2.3333333333333335,3.499717719170901,41.33,Small,-661.28
6513,12546,JIM BEAM BRANDS COMPANY,8565,Skinnygirl Sprklng Margarita,9.99,7.87,10.99,750,63,495.81,255.0,3302.45,201.02,2806.64,84.98660085693955,4.0476190476190474,6.66071680684133,7.87,Small,-1511.04
6514,3252,E & J GALLO WINERY,39996,Tisdale Chard Cal,3.99,2.75,3.99,750,180,495.0,173.0,690.27,19.43,195.26999999999998,28.288930418531876,0.9611111111111111,1.3944848484848484,2.75,Medium,19.25
6515,4692,KOBRAND CORPORATION,24732,Masi Serego Alighieri Vaio A,62.99,41.17,62.99,750,12,494.04,28.0,1763.72,3.12,1269.68,71.98875104891933,2.3333333333333335,3.5699943324427172,41.17,Small,-658.72
6516,8892,TRINCHERO FAMILY ESTATES,26454,Luxury Edition Prosecco,12.99,8.66,12.99,750,57,493.62,57.0,740.4300000000001,6.33,246.81000000000006,33.333333333333336,1.0,1.5000000000000002,8.66,Small,0.0
6517,9552,M S WALKER INC,24574,Galerie Pleinair Cab Svgn NV,49.99,32.89,49.99,750,15,493.35,47.0,2349.53,5.21,1856.1800000000003,79.00218341540649,3.1333333333333333,4.762399918921658,32.89,Small,-1052.48
6518,1587,VINEYARD BRANDS INC,13791,The Chocolate Block Red,29.99,19.73,29.99,750,25,493.25,26.0,779.74,2.88,286.49,36.74173442429528,1.04,1.5808210846426762,19.73,Small,-19.73
6519,10050,Russian Standard Vodka,8402,Spud Pumpkin Spice Vodka,19.99,14.92,24.99,750,33,492.36,147.0,3673.5299999999997,115.91,3181.1699999999996,86.59708781471772,4.454545454545454,7.461065074335851,14.92,Small,-1700.8799999999999
6520,4425,MARTIGNETTI COMPANIES,18646,Castello del Poggio Rosato,3.99,2.73,3.99,750,180,491.4,179.0,714.21,20.1,222.81000000000006,31.196706850926205,0.9944444444444445,1.4534188034188036,2.73,Medium,2.73
6521,2242,DELICATO VINEYARDS INC,15923,Bota Mini Moscato,4.79,3.21,4.79,500,153,491.13000000000005,124.0,593.96,9.38,102.82999999999998,17.312613644016427,0.8104575163398693,1.209374300083481,3.2100000000000004,Medium,93.09
6522,9552,M S WALKER INC,18784,Clos Erasmus Laurel Priorat,48.99,32.66,48.99,750,15,489.9,30.0,1469.7,3.34,979.8000000000001,66.66666666666667,2.0,3.0000000000000004,32.66,Small,-489.9
6523,4425,MARTIGNETTI COMPANIES,25139,Chigard Fleurie Les Moriers,19.99,13.6,19.99,750,36,489.59999999999997,171.0,3418.29,18.93,2928.69,85.67704905084122,4.75,6.981801470588236,13.6,Small,-1836.0
6524,12331,STELLAR IMPORTING CO LLC,17470,Zacharias Ambelos Phos White,9.99,6.8,9.99,750,72,489.59999999999997,69.0,689.31,7.74,199.70999999999998,28.972450711581143,0.9583333333333334,1.407904411764706,6.8,Small,20.4
6525,10754,PERFECTA WINES,21645,Foxen Chard Block UU,39.99,18.82,28.99,750,26,489.32,57.0,1652.4299999999998,6.34,1163.11,70.38785304067343,2.1923076923076925,3.3769925611052067,18.82,Small,-583.42
6526,4425,MARTIGNETTI COMPANIES,25222,G Ferrer Etesian Pnt Nr Rose,13.99,9.03,13.99,750,54,487.62,54.0,755.46,6.03,267.84000000000003,35.453895639742676,1.0,1.549280177187154,9.03,Small,0.0
6527,90024,VINILANDIA USA,23364,Elderton E Series Shiraz/Cab,17.99,11.61,17.99,750,42,487.62,28.0,503.71999999999997,3.1500000000000004,16.099999999999966,3.1962201222901547,0.6666666666666666,1.0330175136376687,11.61,Small,162.54
6528,4425,MARTIGNETTI COMPANIES,25338,Ch Chantelune Margaux,49.99,32.46,49.99,750,15,486.9,84.0,4199.16,9.38,3712.2599999999998,88.40482382190724,5.6,8.624276032039432,32.46,Small,-2239.7400000000002
6529,1650,Circa Wines,26090,Pietro Rinaldi Monpiano Barb,19.99,13.51,19.99,750,36,486.36,36.0,719.64,4.050000000000001,233.27999999999997,32.416208104052025,1.0,1.4796447076239823,13.51,Small,0.0
6530,90024,VINILANDIA USA,14883,Little Yering Pnt Nr Yarra V,14.99,10.13,14.99,750,48,486.24,48.0,719.52,5.4,233.27999999999997,32.421614409606406,1.0,1.4797630799605133,10.13,Small,0.0
6531,9552,M S WALKER INC,22092,Latour L'Ardeche Chard,11.99,8.1,12.99,750,60,486.0,43.0,558.5699999999999,4.8100000000000005,72.56999999999994,12.992104839142801,0.7166666666666667,1.149320987654321,8.1,Small,137.7
6532,9165,ULTRA BEVERAGE COMPANY LLP,15605,La Mondotte 08 St Emilion,249.99,161.64,235.99,750,3,484.92,8.0,1887.92,0.89,1403.0,74.31458960125428,2.6666666666666665,3.893260744040254,161.64000000000001,Small,-808.1999999999999
6533,660,SAZERAC NORTH AMERICA INC.,863,Ten High Bourbon,7.99,5.83,7.99,1000,83,483.89,92.0,816.08,96.60000000000001,332.19000000000005,40.705568081560635,1.108433734939759,1.6864989977060905,5.83,Small,-52.47
6534,7153,PINE STATE TRADING CO,21109,Les Lauzeraies Tavel,17.99,7.33,10.99,750,66,483.78,58.0,637.42,6.45,153.64,24.103416899375606,0.8787878787878788,1.3175823721526314,7.329999999999999,Small,58.64
6535,4425,MARTIGNETTI COMPANIES,37708,EOS Cab Svgn Paso Robles,10.99,7.43,10.99,750,65,482.95,66.0,725.34,7.390000000000001,242.39000000000004,33.41743182507514,1.0153846153846153,1.5018946060668807,7.43,Small,-7.43
6536,4425,MARTIGNETTI COMPANIES,15846,Merry Edwards Svgn Bl RRV,24.99,17.23,24.99,375,28,482.44,46.0,1149.54,2.64,667.0999999999999,58.03190841554012,1.6428571428571428,2.3827626233313985,17.23,Small,-310.14
6537,7153,M S WALKER INC,21960,Le Grande Courtage Rose,5.99,4.02,6.79,187,120,482.40000000000003,150.0,988.1,4.24,505.7,51.179030462503796,1.25,2.048300165837479,4.0200000000000005,Medium,-120.6
6538,9552,M S WALKER INC,21168,Honoro Vera Merlot Jumilla,8.49,5.86,8.49,750,82,480.52,64.0,543.36,7.170000000000001,62.84000000000003,11.565076560659605,0.7804878048780488,1.1307749937567635,5.859999999999999,Small,105.48
6539,4692,KOBRAND CORPORATION,42337,St Francis Red Sonoma,10.99,7.28,8.99,750,66,480.48,50.0,547.5,5.6000000000000005,67.01999999999998,12.241095890410955,0.7575757575757576,1.1394855144855145,7.28,Small,116.48
6540,2000,SOUTHERN WINE & SPIRITS NE,20060,Ch Troplong Mondot 10 Brdx,239.99,159.99,239.99,750,3,479.97,3.0,719.97,0.34,240.0,33.334722280095,1.0,1.500031251953247,159.99,Small,0.0
6541,10754,PERFECTA WINES,21450,Le Petit Cheval St Emilion,239.95,159.97,239.95,750,3,479.91,3.0,719.85,0.34,239.94,33.331944155032296,1.0,1.4999687441395262,159.97,Small,0.0
6542,9552,M S WALKER INC,17047,Murphy-Goode All In Claret,20.99,13.33,21.99,750,36,479.88,47.0,994.53,5.28,514.65,51.74806189858526,1.3055555555555556,2.0724556139034758,13.33,Small,-146.63
6543,9744,FREDERICK WILDMAN & SONS,15720,Clos Rochette Faiveley 09,19.99,13.33,19.99,750,36,479.88,28.0,559.7199999999999,3.1,79.83999999999992,14.264274994640164,0.7777777777777778,1.1663749270650994,13.33,Small,106.64
6544,653,STATE WINE & SPIRITS,16752,Pennywise Cab Svgn,11.99,7.99,11.99,750,60,479.4,47.0,540.53,5.22,61.129999999999995,11.30927053077535,0.7833333333333333,1.1275135586149354,7.989999999999999,Small,103.87
6545,3960,DIAGEO NORTH AMERICA INC,1885,Seagrams 7 PET,9.99,7.99,9.99,750,60,479.4,60.0,599.4,47.25,120.0,20.02002002002002,1.0,1.2503128911138923,7.989999999999999,Small,0.0
6546,6830,PARK STREET IMPORTS LLC,5635,VeeV Acai Spirit,29.99,16.53,21.49,750,29,479.37,51.0,1095.99,40.169999999999995,616.62,56.26146223961898,1.7586206896551724,2.286313286188122,16.53,Small,-363.66
6547,7153,PINE STATE TRADING CO,20625,Monte Degli Angeli,24.99,17.12,20.99,750,28,479.36,28.0,671.7199999999999,3.12,192.3599999999999,28.63693205502291,1.0,1.4012850467289717,17.12,Small,0.0
6548,3664,WILLIAM GRANT & SONS INC,2837,Girvan Patent Still #4 Apps,45.99,34.07,45.99,750,14,476.98,73.0,3357.27,57.6,2880.29,85.79262317299472,5.214285714285714,7.03859700616378,34.07,Small,-2010.13
6549,2000,SOUTHERN WINE & SPIRITS NE,19680,Ch Certan De May de Certan,179.99,119.2,179.99,750,4,476.8,7.0,1259.93,0.78,783.1300000000001,62.15662774916068,1.75,2.6424706375838927,119.2,Small,-357.6
6550,2000,SOUTHERN WINE & SPIRITS NE,43021,Ceretto Arneis Blange Lange,19.99,13.24,22.99,750,36,476.64,37.0,742.63,4.16,265.99,35.81729798149819,1.0277777777777777,1.5580521987244043,13.24,Small,-13.24
6551,9552,M S WALKER INC,43025,Esperto Venezie Pnt Grigio,9.99,6.62,9.99,750,72,476.64,72.0,719.28,8.100000000000001,242.64,33.733733733733736,1.0,1.5090634441087614,6.62,Small,0.0
6552,12546,JIM BEAM BRANDS COMPANY,3572,Pinnacle Habanero Vodka,10.99,7.68,9.99,750,62,476.15999999999997,189.0,1888.1100000000001,148.91,1411.9500000000003,74.78113033668589,3.0483870967741935,3.965284778225807,7.68,Small,-975.36
6553,4425,MARTIGNETTI COMPANIES,45920,Yellow Tail Rsl,14.99,10.13,14.99,1500,47,476.11,39.0,584.61,8.72,108.5,18.559381467987205,0.8297872340425532,1.2278885131587238,10.13,Small,81.04
6554,4425,MARTIGNETTI COMPANIES,33076,Forest Glen Merlot Cal,16.99,11.33,16.99,1500,42,475.86,42.0,713.58,9.45,237.72000000000003,33.31371394938199,1.0,1.499558693733451,11.33,Small,0.0
